data_path,target_path,room_corners,room_absorption,room_mics,room_source
/home/felix/rirnet/peaks_GAN_refiner/database/data/528_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/528_p.npy,"[[ 5.8396373  5.8396373  0.         0.        19.904419  19.904419
  19.904419   5.8396373]
 [ 3.4365952 11.3896    11.3896     0.         0.         3.4365952
   3.4365952  3.4365952]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.980059 ]]","[0.38674481 0.38674481 0.38674481 0.38674481 0.38674481 0.38674481
 0.38674481 0.38674481]",[15.83858432  2.48529703  0.78770229],[13.97754627  2.2182352   2.23182721]
/home/felix/rirnet/peaks_GAN_refiner/database/data/529_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/529_p.npy,"[[ 5.8396373  5.8396373  0.         0.        19.904419  19.904419
  19.904419   5.8396373]
 [ 3.4365952 11.3896    11.3896     0.         0.         3.4365952
   3.4365952  3.4365952]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.980059 ]]","[0.38674481 0.38674481 0.38674481 0.38674481 0.38674481 0.38674481
 0.38674481 0.38674481]",[13.88351312  1.45058407  2.58889832],[13.97754627  2.2182352   2.23182721]
/home/felix/rirnet/peaks_GAN_refiner/database/data/530_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/530_p.npy,"[[ 4.6333857  4.6333857  0.         0.        19.510912  19.510912
  19.510912   4.6333857]
 [ 5.908127   8.124149   8.124149   0.         0.         5.908127
   5.908127   5.908127 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2924404]]","[0.25547003 0.25547003 0.25547003 0.25547003 0.25547003 0.25547003
 0.25547003 0.25547003]",[7.40417685 3.56219628 1.05345551],[13.34292246  1.14827818  0.84309157]
/home/felix/rirnet/peaks_GAN_refiner/database/data/531_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/531_p.npy,"[[ 4.6333857  4.6333857  0.         0.        19.510912  19.510912
  19.510912   4.6333857]
 [ 5.908127   8.124149   8.124149   0.         0.         5.908127
   5.908127   5.908127 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2924404]]","[0.25547003 0.25547003 0.25547003 0.25547003 0.25547003 0.25547003
 0.25547003 0.25547003]",[16.31075547  4.60755606  2.19009559],[13.34292246  1.14827818  0.84309157]
/home/felix/rirnet/peaks_GAN_refiner/database/data/532_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/532_p.npy,"[[ 4.6333857  4.6333857  0.         0.        19.510912  19.510912
  19.510912   4.6333857]
 [ 5.908127   8.124149   8.124149   0.         0.         5.908127
   5.908127   5.908127 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2924404]]","[0.25547003 0.25547003 0.25547003 0.25547003 0.25547003 0.25547003
 0.25547003 0.25547003]",[2.13599187 6.44831155 1.41099887],[13.34292246  1.14827818  0.84309157]
/home/felix/rirnet/peaks_GAN_refiner/database/data/533_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/533_p.npy,"[[ 4.6333857  4.6333857  0.         0.        19.510912  19.510912
  19.510912   4.6333857]
 [ 5.908127   8.124149   8.124149   0.         0.         5.908127
   5.908127   5.908127 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2924404]]","[0.25547003 0.25547003 0.25547003 0.25547003 0.25547003 0.25547003
 0.25547003 0.25547003]",[18.96342085  2.21691854  1.78706224],[13.34292246  1.14827818  0.84309157]
/home/felix/rirnet/peaks_GAN_refiner/database/data/534_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/534_p.npy,"[[ 4.6333857  4.6333857  0.         0.        19.510912  19.510912
  19.510912   4.6333857]
 [ 5.908127   8.124149   8.124149   0.         0.         5.908127
   5.908127   5.908127 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2924404]]","[0.25547003 0.25547003 0.25547003 0.25547003 0.25547003 0.25547003
 0.25547003 0.25547003]",[3.04160091 2.63413467 1.60317624],[13.34292246  1.14827818  0.84309157]
/home/felix/rirnet/peaks_GAN_refiner/database/data/535_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/535_p.npy,"[[ 4.6333857  4.6333857  0.         0.        19.510912  19.510912
  19.510912   4.6333857]
 [ 5.908127   8.124149   8.124149   0.         0.         5.908127
   5.908127   5.908127 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2924404]]","[0.25547003 0.25547003 0.25547003 0.25547003 0.25547003 0.25547003
 0.25547003 0.25547003]",[8.51863804 4.71583354 1.50908114],[13.34292246  1.14827818  0.84309157]
/home/felix/rirnet/peaks_GAN_refiner/database/data/536_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/536_p.npy,"[[ 4.6333857  4.6333857  0.         0.        19.510912  19.510912
  19.510912   4.6333857]
 [ 5.908127   8.124149   8.124149   0.         0.         5.908127
   5.908127   5.908127 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2924404]]","[0.25547003 0.25547003 0.25547003 0.25547003 0.25547003 0.25547003
 0.25547003 0.25547003]",[12.06320186  4.29815503  2.25013121],[13.34292246  1.14827818  0.84309157]
/home/felix/rirnet/peaks_GAN_refiner/database/data/537_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/537_p.npy,"[[ 4.6333857  4.6333857  0.         0.        19.510912  19.510912
  19.510912   4.6333857]
 [ 5.908127   8.124149   8.124149   0.         0.         5.908127
   5.908127   5.908127 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2924404]]","[0.25547003 0.25547003 0.25547003 0.25547003 0.25547003 0.25547003
 0.25547003 0.25547003]",[6.69957356 5.16545725 1.15736073],[13.34292246  1.14827818  0.84309157]
/home/felix/rirnet/peaks_GAN_refiner/database/data/538_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/538_p.npy,"[[ 4.6333857  4.6333857  0.         0.        19.510912  19.510912
  19.510912   4.6333857]
 [ 5.908127   8.124149   8.124149   0.         0.         5.908127
   5.908127   5.908127 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2924404]]","[0.25547003 0.25547003 0.25547003 0.25547003 0.25547003 0.25547003
 0.25547003 0.25547003]",[3.40105794 0.96726926 1.39075654],[13.34292246  1.14827818  0.84309157]
/home/felix/rirnet/peaks_GAN_refiner/database/data/539_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/539_p.npy,"[[ 4.6333857  4.6333857  0.         0.        19.510912  19.510912
  19.510912   4.6333857]
 [ 5.908127   8.124149   8.124149   0.         0.         5.908127
   5.908127   5.908127 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2924404]]","[0.25547003 0.25547003 0.25547003 0.25547003 0.25547003 0.25547003
 0.25547003 0.25547003]",[6.83184397 4.52383122 2.01970634],[13.34292246  1.14827818  0.84309157]
/home/felix/rirnet/peaks_GAN_refiner/database/data/540_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/540_p.npy,"[[11.970427  11.970427  11.530948  11.530948   0.         0.
  11.530948  11.530948  11.530948  11.970427 ]
 [ 7.825688  16.21034   16.21034   19.427383  19.427383   0.
   0.         7.825688   7.825688   7.825688 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.7573102]]","[0.34703488 0.34703488 0.34703488 0.34703488 0.34703488 0.34703488
 0.34703488 0.34703488 0.34703488 0.34703488]",[ 9.22131876 15.44505236  1.00320019],[2.32018146 2.23419621 0.65426742]
/home/felix/rirnet/peaks_GAN_refiner/database/data/541_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/541_p.npy,"[[11.970427  11.970427  11.530948  11.530948   0.         0.
  11.530948  11.530948  11.530948  11.970427 ]
 [ 7.825688  16.21034   16.21034   19.427383  19.427383   0.
   0.         7.825688   7.825688   7.825688 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.7573102]]","[0.34703488 0.34703488 0.34703488 0.34703488 0.34703488 0.34703488
 0.34703488 0.34703488 0.34703488 0.34703488]",[ 8.88855822 13.34578944  1.71247021],[2.32018146 2.23419621 0.65426742]
/home/felix/rirnet/peaks_GAN_refiner/database/data/542_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/542_p.npy,"[[11.970427  11.970427  11.530948  11.530948   0.         0.
  11.530948  11.530948  11.530948  11.970427 ]
 [ 7.825688  16.21034   16.21034   19.427383  19.427383   0.
   0.         7.825688   7.825688   7.825688 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.7573102]]","[0.34703488 0.34703488 0.34703488 0.34703488 0.34703488 0.34703488
 0.34703488 0.34703488 0.34703488 0.34703488]",[ 7.37591597 15.11090168  1.47730315],[2.32018146 2.23419621 0.65426742]
/home/felix/rirnet/peaks_GAN_refiner/database/data/543_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/543_p.npy,"[[11.970427  11.970427  11.530948  11.530948   0.         0.
  11.530948  11.530948  11.530948  11.970427 ]
 [ 7.825688  16.21034   16.21034   19.427383  19.427383   0.
   0.         7.825688   7.825688   7.825688 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.7573102]]","[0.34703488 0.34703488 0.34703488 0.34703488 0.34703488 0.34703488
 0.34703488 0.34703488 0.34703488 0.34703488]",[5.8544077  3.46060178 1.198645  ],[2.32018146 2.23419621 0.65426742]
/home/felix/rirnet/peaks_GAN_refiner/database/data/544_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/544_p.npy,"[[11.970427  11.970427  11.530948  11.530948   0.         0.
  11.530948  11.530948  11.530948  11.970427 ]
 [ 7.825688  16.21034   16.21034   19.427383  19.427383   0.
   0.         7.825688   7.825688   7.825688 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.7573102]]","[0.34703488 0.34703488 0.34703488 0.34703488 0.34703488 0.34703488
 0.34703488 0.34703488 0.34703488 0.34703488]",[1.98492917 9.0750481  1.37311874],[2.32018146 2.23419621 0.65426742]
/home/felix/rirnet/peaks_GAN_refiner/database/data/545_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/545_p.npy,"[[11.970427  11.970427  11.530948  11.530948   0.         0.
  11.530948  11.530948  11.530948  11.970427 ]
 [ 7.825688  16.21034   16.21034   19.427383  19.427383   0.
   0.         7.825688   7.825688   7.825688 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.7573102]]","[0.34703488 0.34703488 0.34703488 0.34703488 0.34703488 0.34703488
 0.34703488 0.34703488 0.34703488 0.34703488]",[9.80254997 4.70589044 1.25637573],[2.32018146 2.23419621 0.65426742]
/home/felix/rirnet/peaks_GAN_refiner/database/data/546_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/546_p.npy,"[[11.970427  11.970427  11.530948  11.530948   0.         0.
  11.530948  11.530948  11.530948  11.970427 ]
 [ 7.825688  16.21034   16.21034   19.427383  19.427383   0.
   0.         7.825688   7.825688   7.825688 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.7573102]]","[0.34703488 0.34703488 0.34703488 0.34703488 0.34703488 0.34703488
 0.34703488 0.34703488 0.34703488 0.34703488]",[ 6.97287249 18.42358895  0.50349164],[2.32018146 2.23419621 0.65426742]
/home/felix/rirnet/peaks_GAN_refiner/database/data/547_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/547_p.npy,"[[11.970427  11.970427  11.530948  11.530948   0.         0.
  11.530948  11.530948  11.530948  11.970427 ]
 [ 7.825688  16.21034   16.21034   19.427383  19.427383   0.
   0.         7.825688   7.825688   7.825688 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.7573102]]","[0.34703488 0.34703488 0.34703488 0.34703488 0.34703488 0.34703488
 0.34703488 0.34703488 0.34703488 0.34703488]",[ 5.16952135 16.48834528  2.15136989],[2.32018146 2.23419621 0.65426742]
/home/felix/rirnet/peaks_GAN_refiner/database/data/548_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/548_p.npy,"[[11.970427  11.970427  11.530948  11.530948   0.         0.
  11.530948  11.530948  11.530948  11.970427 ]
 [ 7.825688  16.21034   16.21034   19.427383  19.427383   0.
   0.         7.825688   7.825688   7.825688 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.7573102]]","[0.34703488 0.34703488 0.34703488 0.34703488 0.34703488 0.34703488
 0.34703488 0.34703488 0.34703488 0.34703488]",[ 1.21825873 13.39357745  0.93994908],[2.32018146 2.23419621 0.65426742]
/home/felix/rirnet/peaks_GAN_refiner/database/data/549_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/549_p.npy,"[[11.970427  11.970427  11.530948  11.530948   0.         0.
  11.530948  11.530948  11.530948  11.970427 ]
 [ 7.825688  16.21034   16.21034   19.427383  19.427383   0.
   0.         7.825688   7.825688   7.825688 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.7573102]]","[0.34703488 0.34703488 0.34703488 0.34703488 0.34703488 0.34703488
 0.34703488 0.34703488 0.34703488 0.34703488]",[ 3.26253488 14.98256773  1.31044562],[2.32018146 2.23419621 0.65426742]
/home/felix/rirnet/peaks_GAN_refiner/database/data/550_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/550_p.npy,"[[16.337648  16.337648   1.5783906  1.5783906  0.         0.
  14.242891  14.242891  14.242891  16.337648 ]
 [ 9.214945  17.161535  17.161535  10.91744   10.91744    0.
   0.         9.214945   9.214945   9.214945 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.6234758]]","[0.27749073 0.27749073 0.27749073 0.27749073 0.27749073 0.27749073
 0.27749073 0.27749073 0.27749073 0.27749073]",[12.6744645   1.07922188  0.93622815],[5.93494758 2.93136169 0.81143647]
/home/felix/rirnet/peaks_GAN_refiner/database/data/551_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/551_p.npy,"[[16.337648  16.337648   1.5783906  1.5783906  0.         0.
  14.242891  14.242891  14.242891  16.337648 ]
 [ 9.214945  17.161535  17.161535  10.91744   10.91744    0.
   0.         9.214945   9.214945   9.214945 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.6234758]]","[0.27749073 0.27749073 0.27749073 0.27749073 0.27749073 0.27749073
 0.27749073 0.27749073 0.27749073 0.27749073]",[12.89147943  9.58123176  2.14483841],[5.93494758 2.93136169 0.81143647]
/home/felix/rirnet/peaks_GAN_refiner/database/data/552_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/552_p.npy,"[[16.337648  16.337648   1.5783906  1.5783906  0.         0.
  14.242891  14.242891  14.242891  16.337648 ]
 [ 9.214945  17.161535  17.161535  10.91744   10.91744    0.
   0.         9.214945   9.214945   9.214945 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.6234758]]","[0.27749073 0.27749073 0.27749073 0.27749073 0.27749073 0.27749073
 0.27749073 0.27749073 0.27749073 0.27749073]",[ 6.66254256 10.10700138  1.77475737],[5.93494758 2.93136169 0.81143647]
/home/felix/rirnet/peaks_GAN_refiner/database/data/553_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/553_p.npy,"[[16.337648  16.337648   1.5783906  1.5783906  0.         0.
  14.242891  14.242891  14.242891  16.337648 ]
 [ 9.214945  17.161535  17.161535  10.91744   10.91744    0.
   0.         9.214945   9.214945   9.214945 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.6234758]]","[0.27749073 0.27749073 0.27749073 0.27749073 0.27749073 0.27749073
 0.27749073 0.27749073 0.27749073 0.27749073]",[10.12627715  3.7416496   1.93397388],[5.93494758 2.93136169 0.81143647]
/home/felix/rirnet/peaks_GAN_refiner/database/data/554_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/554_p.npy,"[[16.337648  16.337648   1.5783906  1.5783906  0.         0.
  14.242891  14.242891  14.242891  16.337648 ]
 [ 9.214945  17.161535  17.161535  10.91744   10.91744    0.
   0.         9.214945   9.214945   9.214945 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.6234758]]","[0.27749073 0.27749073 0.27749073 0.27749073 0.27749073 0.27749073
 0.27749073 0.27749073 0.27749073 0.27749073]",[7.74907088 6.58330061 2.56806488],[5.93494758 2.93136169 0.81143647]
/home/felix/rirnet/peaks_GAN_refiner/database/data/555_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/555_p.npy,"[[16.337648  16.337648   1.5783906  1.5783906  0.         0.
  14.242891  14.242891  14.242891  16.337648 ]
 [ 9.214945  17.161535  17.161535  10.91744   10.91744    0.
   0.         9.214945   9.214945   9.214945 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.6234758]]","[0.27749073 0.27749073 0.27749073 0.27749073 0.27749073 0.27749073
 0.27749073 0.27749073 0.27749073 0.27749073]",[ 4.00042675 11.82319452  1.42558574],[5.93494758 2.93136169 0.81143647]
/home/felix/rirnet/peaks_GAN_refiner/database/data/556_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/556_p.npy,"[[16.337648  16.337648   1.5783906  1.5783906  0.         0.
  14.242891  14.242891  14.242891  16.337648 ]
 [ 9.214945  17.161535  17.161535  10.91744   10.91744    0.
   0.         9.214945   9.214945   9.214945 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.6234758]]","[0.27749073 0.27749073 0.27749073 0.27749073 0.27749073 0.27749073
 0.27749073 0.27749073 0.27749073 0.27749073]",[12.76502609  2.87528894  2.53540327],[5.93494758 2.93136169 0.81143647]
/home/felix/rirnet/peaks_GAN_refiner/database/data/557_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/557_p.npy,"[[16.337648  16.337648   1.5783906  1.5783906  0.         0.
  14.242891  14.242891  14.242891  16.337648 ]
 [ 9.214945  17.161535  17.161535  10.91744   10.91744    0.
   0.         9.214945   9.214945   9.214945 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.6234758]]","[0.27749073 0.27749073 0.27749073 0.27749073 0.27749073 0.27749073
 0.27749073 0.27749073 0.27749073 0.27749073]",[ 2.12099775 12.51816577  1.55952771],[5.93494758 2.93136169 0.81143647]
/home/felix/rirnet/peaks_GAN_refiner/database/data/558_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/558_p.npy,"[[16.337648  16.337648   1.5783906  1.5783906  0.         0.
  14.242891  14.242891  14.242891  16.337648 ]
 [ 9.214945  17.161535  17.161535  10.91744   10.91744    0.
   0.         9.214945   9.214945   9.214945 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.6234758]]","[0.27749073 0.27749073 0.27749073 0.27749073 0.27749073 0.27749073
 0.27749073 0.27749073 0.27749073 0.27749073]",[6.87633245 6.82173125 2.1133402 ],[5.93494758 2.93136169 0.81143647]
/home/felix/rirnet/peaks_GAN_refiner/database/data/559_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/559_p.npy,"[[16.337648  16.337648   1.5783906  1.5783906  0.         0.
  14.242891  14.242891  14.242891  16.337648 ]
 [ 9.214945  17.161535  17.161535  10.91744   10.91744    0.
   0.         9.214945   9.214945   9.214945 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.6234758]]","[0.27749073 0.27749073 0.27749073 0.27749073 0.27749073 0.27749073
 0.27749073 0.27749073 0.27749073 0.27749073]",[7.11218863 8.80613198 2.93713727],[5.93494758 2.93136169 0.81143647]
/home/felix/rirnet/peaks_GAN_refiner/database/data/560_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/560_p.npy,"[[ 6.7814226  6.7814226  0.         0.        17.261396  17.261396
  17.261396   6.7814226]
 [ 6.029636   8.239987   8.239987   0.         0.         6.029636
   6.029636   6.029636 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.1873987]]","[0.58119434 0.58119434 0.58119434 0.58119434 0.58119434 0.58119434
 0.58119434 0.58119434]",[2.89364368 3.85809267 0.57224679],[10.96065626  1.76123011  1.07136667]
/home/felix/rirnet/peaks_GAN_refiner/database/data/561_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/561_p.npy,"[[ 6.7814226  6.7814226  0.         0.        17.261396  17.261396
  17.261396   6.7814226]
 [ 6.029636   8.239987   8.239987   0.         0.         6.029636
   6.029636   6.029636 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.1873987]]","[0.58119434 0.58119434 0.58119434 0.58119434 0.58119434 0.58119434
 0.58119434 0.58119434]",[16.26047134  4.34240418  1.45173227],[10.96065626  1.76123011  1.07136667]
/home/felix/rirnet/peaks_GAN_refiner/database/data/562_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/562_p.npy,"[[ 6.7814226  6.7814226  0.         0.        17.261396  17.261396
  17.261396   6.7814226]
 [ 6.029636   8.239987   8.239987   0.         0.         6.029636
   6.029636   6.029636 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.1873987]]","[0.58119434 0.58119434 0.58119434 0.58119434 0.58119434 0.58119434
 0.58119434 0.58119434]",[5.59795362 2.036945   1.09791865],[10.96065626  1.76123011  1.07136667]
/home/felix/rirnet/peaks_GAN_refiner/database/data/563_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/563_p.npy,"[[ 6.7814226  6.7814226  0.         0.        17.261396  17.261396
  17.261396   6.7814226]
 [ 6.029636   8.239987   8.239987   0.         0.         6.029636
   6.029636   6.029636 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.1873987]]","[0.58119434 0.58119434 0.58119434 0.58119434 0.58119434 0.58119434
 0.58119434 0.58119434]",[9.05613416 3.81730727 0.79230938],[10.96065626  1.76123011  1.07136667]
/home/felix/rirnet/peaks_GAN_refiner/database/data/564_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/564_p.npy,"[[ 6.7814226  6.7814226  0.         0.        17.261396  17.261396
  17.261396   6.7814226]
 [ 6.029636   8.239987   8.239987   0.         0.         6.029636
   6.029636   6.029636 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.1873987]]","[0.58119434 0.58119434 0.58119434 0.58119434 0.58119434 0.58119434
 0.58119434 0.58119434]",[6.41663027 1.80245933 0.58214917],[10.96065626  1.76123011  1.07136667]
/home/felix/rirnet/peaks_GAN_refiner/database/data/565_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/565_p.npy,"[[ 6.7814226  6.7814226  0.         0.        17.261396  17.261396
  17.261396   6.7814226]
 [ 6.029636   8.239987   8.239987   0.         0.         6.029636
   6.029636   6.029636 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.1873987]]","[0.58119434 0.58119434 0.58119434 0.58119434 0.58119434 0.58119434
 0.58119434 0.58119434]",[11.50115183  3.59426492  1.60616005],[10.96065626  1.76123011  1.07136667]
/home/felix/rirnet/peaks_GAN_refiner/database/data/566_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/566_p.npy,"[[ 6.7814226  6.7814226  0.         0.        17.261396  17.261396
  17.261396   6.7814226]
 [ 6.029636   8.239987   8.239987   0.         0.         6.029636
   6.029636   6.029636 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.1873987]]","[0.58119434 0.58119434 0.58119434 0.58119434 0.58119434 0.58119434
 0.58119434 0.58119434]",[10.93635862  4.62010876  1.36329297],[10.96065626  1.76123011  1.07136667]
/home/felix/rirnet/peaks_GAN_refiner/database/data/567_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/567_p.npy,"[[ 6.7814226  6.7814226  0.         0.        17.261396  17.261396
  17.261396   6.7814226]
 [ 6.029636   8.239987   8.239987   0.         0.         6.029636
   6.029636   6.029636 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.1873987]]","[0.58119434 0.58119434 0.58119434 0.58119434 0.58119434 0.58119434
 0.58119434 0.58119434]",[2.20355849 3.98932945 1.54431733],[10.96065626  1.76123011  1.07136667]
/home/felix/rirnet/peaks_GAN_refiner/database/data/568_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/568_p.npy,"[[ 6.7814226  6.7814226  0.         0.        17.261396  17.261396
  17.261396   6.7814226]
 [ 6.029636   8.239987   8.239987   0.         0.         6.029636
   6.029636   6.029636 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.1873987]]","[0.58119434 0.58119434 0.58119434 0.58119434 0.58119434 0.58119434
 0.58119434 0.58119434]",[7.76285705 4.29143865 1.2139292 ],[10.96065626  1.76123011  1.07136667]
/home/felix/rirnet/peaks_GAN_refiner/database/data/569_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/569_p.npy,"[[ 6.7814226  6.7814226  0.         0.        17.261396  17.261396
  17.261396   6.7814226]
 [ 6.029636   8.239987   8.239987   0.         0.         6.029636
   6.029636   6.029636 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.1873987]]","[0.58119434 0.58119434 0.58119434 0.58119434 0.58119434 0.58119434
 0.58119434 0.58119434]",[3.23536076 7.43019047 1.13491314],[10.96065626  1.76123011  1.07136667]
/home/felix/rirnet/peaks_GAN_refiner/database/data/570_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/570_p.npy,"[[19.191936  19.191936   3.2714138  3.2714138  0.         0.
  12.796976  12.796976  12.796976  19.191936 ]
 [11.507355  18.75321   18.75321   11.923328  11.923328   0.
   0.        11.507355  11.507355  11.507355 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.320879 ]]","[0.20642371 0.20642371 0.20642371 0.20642371 0.20642371 0.20642371
 0.20642371 0.20642371 0.20642371 0.20642371]",[11.47760275 15.31792505  0.74771502],[13.08487412 16.33617574  0.79925285]
/home/felix/rirnet/peaks_GAN_refiner/database/data/571_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/571_p.npy,"[[19.191936  19.191936   3.2714138  3.2714138  0.         0.
  12.796976  12.796976  12.796976  19.191936 ]
 [11.507355  18.75321   18.75321   11.923328  11.923328   0.
   0.        11.507355  11.507355  11.507355 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.320879 ]]","[0.20642371 0.20642371 0.20642371 0.20642371 0.20642371 0.20642371
 0.20642371 0.20642371 0.20642371 0.20642371]",[13.17244903 12.062491    1.03998149],[13.08487412 16.33617574  0.79925285]
/home/felix/rirnet/peaks_GAN_refiner/database/data/572_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/572_p.npy,"[[19.191936  19.191936   3.2714138  3.2714138  0.         0.
  12.796976  12.796976  12.796976  19.191936 ]
 [11.507355  18.75321   18.75321   11.923328  11.923328   0.
   0.        11.507355  11.507355  11.507355 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.320879 ]]","[0.20642371 0.20642371 0.20642371 0.20642371 0.20642371 0.20642371
 0.20642371 0.20642371 0.20642371 0.20642371]",[ 2.54562452 10.34831872  1.16657352],[13.08487412 16.33617574  0.79925285]
/home/felix/rirnet/peaks_GAN_refiner/database/data/573_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/573_p.npy,"[[19.191936  19.191936   3.2714138  3.2714138  0.         0.
  12.796976  12.796976  12.796976  19.191936 ]
 [11.507355  18.75321   18.75321   11.923328  11.923328   0.
   0.        11.507355  11.507355  11.507355 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.320879 ]]","[0.20642371 0.20642371 0.20642371 0.20642371 0.20642371 0.20642371
 0.20642371 0.20642371 0.20642371 0.20642371]",[16.40288438 14.76940541  1.51597781],[13.08487412 16.33617574  0.79925285]
